country,country_num,year,iso3,devlev2,china,bndgrn,x1l,x2l,envtax,gdpg,bigtech,ngain,rating,riskeqt,riskctr,dum9,dum12,fie,cbmndsq,cbmnd,cbenfsq,cbenf,cbsyssq,cbsys,wui,gprlog,infl,enrgoil,prodstr,hierarchy,openness,purity
"Korea, Rep.","Korea, Rep.",2016,KOR,High income,0,0.3364722430706024,,0.33647221326828,2.70649462119516,2.946881715086263,0.009999999776482582,68.0122131744114,4.0,0.06395312798519848,0.007053127985198475,0,1,0.8489947319030762,25.0,5.0,0.0,0.0,9.0,3.0,0.07000000029802322,4.723831653594971,1.600000023841858,44.30799865722656,-0.9219192266464233,2.9,44.3,0.102927
"Korea, Rep.","Korea, Rep.",2017,KOR,High income,0,-0.9525790214538574,,-0.9525790214538574,2.787689459831015,3.159635740127769,94.30000305175781,68.2062342878727,4.0,0.0565201482060169,0.005720148206016904,0,1,0.8659746265411377,25.0,5.0,0.0,0.0,9.0,3.0,0.0625,4.800258159637451,1.480000019073486,43.38800048828125,-0.9740285277366638,2.9,44.3,0.102927
"Korea, Rep.","Korea, Rep.",2018,KOR,High income,0,1.347501277923584,,1.347501277923584,2.871320143625945,2.90740377377135,154.8099975585938,68.2900699434492,4.0,0.0664868579673562,0.006886857967356201,0,1,0.8832941190719604,25.0,5.0,0.0,0.0,9.0,3.0,0.09375,5.035384178161621,1.169999957084656,42.59099960327148,-0.8879461288452148,2.9,44.3,0.102927
"Korea, Rep.","Korea, Rep.",2019,KOR,High income,0,2.097444534301758,0.0,2.213243246078491,2.957459747934724,2.039348227107936,239.2899932861328,68.1107247529293,4.0,0.05689358414555894,0.004893584145558936,0,1,0.9009600014533996,25.0,5.0,0.0,0.0,9.0,3.0,0.1169999986886978,5.07627010345459,0.8899999856948853,42.7869987487793,-0.7297912836074829,2.9,44.3,0.102927
"Korea, Rep.","Korea, Rep.",2020,KOR,High income,0,1.349824547767639,,1.349824666976929,3.046183540372765,-0.9577662235252973,,,4.0,0.05200550286636164,0.004805502866361636,0,1,0.9009600014533996,25.0,5.0,0.0,0.0,9.0,3.0,0.08749999850988388,5.258591651916504,0.3499999940395355,42.21799850463867,-0.7537241578102112,2.9,44.3,0.102927
"Korea, Rep.","Korea, Rep.",2021,KOR,High income,0,3.283670663833618,-0.232595831155777,3.312947988510132,3.137569046583948,,,,4.0,0.04730690122813145,0.004906901228131448,0,1,,25.0,5.0,0.0,0.0,9.0,3.0,0.1127500012516975,5.353901863098145,1.370000004768372,42.86700057983398,-0.7569916844367981,2.9,44.3,0.102927
Latvia,Latvia,2015,LVA,High income,0,-2.178506374359131,,-2.178506374359131,3.6648395752442,4.006874032698661,0.009999999776482582,60.594463005585,4.0,0.0814,0.0189,1,1,0.8159527778625488,16.0,4.0,36.0,6.0,9.0,3.0,0.2129999995231628,4.813110828399658,1.809999942779541,48.6150016784668,0.0983593687415123,1.8,49.91,0.17155
Latvia,Latvia,2016,LVA,High income,0,-3.564801692962646,,-3.564801692962646,3.7506714154293,2.37292412754951,0.009999999776482582,60.0984589310742,4.0,0.07395574585511631,0.01705574585511632,1,1,0.8156557083129883,16.0,4.0,36.0,6.0,9.0,3.0,0.2245000004768372,4.723831653594971,1.549999952316284,47.04000091552734,0.1218171492218971,1.8,49.91,0.17155
Latvia,Latvia,2017,LVA,High income,0,-3.787944316864014,,-3.787944316864014,3.6896124035322,3.250720290089504,0.009999999776482582,60.3045505179542,4.0,0.06463235838909542,0.01383235838909542,1,1,0.8319688224792481,16.0,4.0,36.0,6.0,9.0,3.0,0.2594999969005585,4.800258159637451,1.600000023841858,43.66400146484375,0.03747813403606415,1.8,49.91,0.17155
Latvia,Latvia,2021,LVA,High income,0,-1.773041009902954,,-1.773041009902954,3.800300775638166,,,,4.0,0.05426577933348151,0.0118657793334815,1,1,,16.0,4.0,36.0,6.0,9.0,3.0,0.1955000013113022,5.353901863098145,1.879999995231628,45.85499954223633,-0.07358302175998688,1.8,49.91,0.17155
Liechtenstein,Liechtenstein,2019,LIE,High income,0,-2.225272178649902,,-2.225272178649902,,,,,4.0,0.052,0.01,0,0,,36.0,6.0,36.0,6.0,0.0,0.0,,5.07627010345459,,,-1.241603970527649,,,
Liechtenstein,Liechtenstein,2020,LIE,High income,0,-2.220832824707031,,-2.220832824707031,,,,,4.0,0.0472,0.01,0,0,,36.0,6.0,36.0,6.0,0.0,0.0,,5.258591651916504,,,-0.8154329657554626,,,
Liechtenstein,Liechtenstein,2021,LIE,High income,0,-0.3867465853691101,,-0.3867466449737549,,,,,4.0,0.0424,0.01,0,0,,36.0,6.0,36.0,6.0,0.0,0.0,,5.353901863098145,,,-0.3551680445671082,,,
Lithuania,Lithuania,2017,LTU,High income,0,-1.079893827438354,,-1.079893827438354,2.0201212040062,4.282596951207609,0.009999999776482582,61.2310940358784,4.0,0.06463235838909542,0.01383235838909542,1,1,0.8419842338562011,25.0,5.0,36.0,6.0,0.0,0.0,0.1987500041723251,4.800258159637451,3.890000104904175,52.96599960327148,-0.4037812650203705,,49.04,0.425381
Lithuania,Lithuania,2018,LTU,High income,0,-0.8755932450294495,-2.564167976379395,-0.7060338258743286,2.042361259687,3.936845901230896,0.009999999776482582,61.3588460800491,4.0,0.07625367472106136,0.01665367472106136,1,1,0.8588239185333252,25.0,5.0,36.0,6.0,0.0,0.0,0.1435000002384186,5.035384178161621,2.180000066757202,54.49700164794922,-0.3033026456832886,,49.04,0.425381
Luxembourg,Luxembourg,2003,LUX,High income,0,-4.477745056152344,,-4.477745056152344,2.7638640224278,1.629285585251409,,61.9595613003086,4.0,0.0482,0.01,1,1,0.859096348285675,49.0,7.0,9.0,3.0,0.0,0.0,,5.555790901184082,28.19000053405762,70.16200256347656,0.8581136465072632,,,
Luxembourg,Luxembourg,2016,LUX,High income,0,1.035833239555359,,1.035833239555359,1.6770410759505,4.57460105103911,0.009999999776482582,70.3501873411333,4.0,0.0569,0.01,1,1,0.7980183362960815,49.0,7.0,9.0,3.0,0.0,0.0,,4.723831653594971,0.949999988079071,73.74700164794922,1.500982046127319,,,
Luxembourg,Luxembourg,2017,LUX,High income,0,1.131237268447876,,1.131237268447876,1.6548174174694,1.801180955395836,0.009999999776482582,69.8994419311222,4.0,0.0508,0.01,1,1,0.8139787030220031,49.0,7.0,9.0,3.0,0.0,0.0,,4.800258159637451,1.370000004768372,73.89399719238281,1.599894046783447,,,
Luxembourg,Luxembourg,2018,LUX,High income,0,0.2122168689966202,,0.212216854095459,1.7202896588872,3.110836265604419,0.009999999776482582,69.8666115279629,4.0,0.0596,0.01,1,1,0.8302582770824433,49.0,7.0,9.0,3.0,0.0,0.0,,5.035384178161621,0.8799999952316284,74.68399810791016,1.556357145309448,,,
Luxembourg,Luxembourg,2019,LUX,High income,0,0.7596079111099243,,0.7596079707145691,1.7602703851722,2.296978816097493,0.009999999776482582,68.8786029377676,4.0,0.052,0.01,1,1,0.8468634426240922,49.0,7.0,9.0,3.0,0.0,0.0,,5.07627010345459,1.799999952316284,74.13600158691406,1.487145304679871,,,
Luxembourg,Luxembourg,2020,LUX,High income,0,1.527404308319092,,1.527404308319092,1.4092232910396,-1.313204543037415,,,4.0,0.0472,0.01,1,1,0.8468634426240922,49.0,7.0,9.0,3.0,0.0,0.0,,5.258591651916504,1.289999961853027,70.1760025024414,1.568807125091553,,,
Luxembourg,Luxembourg,2021,LUX,High income,0,2.336355447769165,,2.336355447769165,1.451499989770788,,,,4.0,0.0424,0.01,1,1,,49.0,7.0,9.0,3.0,0.0,0.0,,5.353901863098145,1.570000052452087,69.61900329589844,1.522720217704773,,,
Macao,Macao,2019,MAC,High income,0,-0.000176315545104444,,-0.0001763260806910694,,-2.628861476292983,,,4.0,0.0579612752318627,0.005961275231862704,0,0,0.8833435555744171,49.0,7.0,36.0,6.0,0.0,0.0,,5.07627010345459,,,,,,
Macao,Macao,2020,MAC,High income,0,-0.745913565158844,,-0.745913565158844,,-56.30824512932116,,,4.0,0.05305397621902236,0.005853976219022356,0,0,0.8833435555744171,49.0,7.0,36.0,6.0,0.0,0.0,,5.258591651916504,,,,,,
Macao,Macao,2021,MAC,High income,0,0.03102665580809116,,0.03102663345634937,,,,,4.0,0.04837749785972376,0.005977497859723764,0,0,,49.0,7.0,36.0,6.0,0.0,0.0,,5.353901863098145,,,,,,
Malaysia,Malaysia,2017,MYS,High income,0,-0.7456414103507996,,-0.7456414103507996,0.20449853530225,5.812722409833285,3.259999990463257,56.3003183653532,4.0,0.06463235838909542,0.01383235838909542,0,0,0.8795253074169159,36.0,6.0,36.0,6.0,4.0,2.0,0.1430000066757202,4.800258159637451,1.789999961853027,35.11899948120117,-1.276550531387329,2.25,47.61,0.437831
Malaysia,Malaysia,2018,MYS,High income,0,-1.523009777069092,,-1.523009777069092,0.75711621210082,4.769927023630999,6.079999923706055,56.6916746331976,4.0,0.07625367472106136,0.01665367472106136,0,0,0.8971158135652543,36.0,6.0,36.0,6.0,4.0,2.0,0.03949999809265137,5.035384178161621,0.550000011920929,34.97800064086914,-1.163424849510193,2.25,47.61,0.437831
Malaysia,Malaysia,2019,MYS,High income,0,-0.695918619632721,,-0.695918619632721,0.66975154435008,4.302815982210035,10.52999973297119,57.1118462709829,4.0,0.06383357620653343,0.01183357620653343,0,0,0.9150581298365593,36.0,6.0,36.0,6.0,4.0,2.0,0.03974999859929085,5.07627010345459,1.090000033378601,37.08399963378906,-1.044709920883179,2.25,47.61,0.437831
Malaysia,Malaysia,2020,MYS,High income,0,-2.085258483886719,,-2.085258483886719,0.6898440906805824,-5.587744678061952,,,4.0,0.05882057965865632,0.01162057965865632,0,0,0.9150581298365593,36.0,6.0,36.0,6.0,4.0,2.0,0.1469999998807907,5.258591651916504,0.949999988079071,34.80699920654297,-0.9826414585113525,2.25,47.61,0.437831
Malaysia,Malaysia,2021,MYS,High income,0,-1.877554655075073,,-1.877554655075073,0.7105394134009999,,,,4.0,0.05426577933348151,0.0118657793334815,0,0,,36.0,6.0,36.0,6.0,4.0,2.0,0.3844999969005585,5.353901863098145,0.4399999976158142,34.74100112915039,-1.310246825218201,2.25,47.61,0.437831
Marshall Islands,Marshall Islands,2019,MHL,High income,0,-1.609437942504883,,-1.609437942504883,,6.529003344562526,,,,,,0,0,0.4733216126797199,,,,,,,,5.07627010345459,,,0.5210974812507629,,,
Mauritius,Mauritius,2016,MUS,High income,0,0.0,,0.0,2.4846113982763,3.837932628708458,,55.8130281181446,3.0,0.0795982482432751,0.0226982482432751,0,0,0.7627687454223633,49.0,7.0,9.0,3.0,1.0,1.0,,4.723831653594971,2.25,,0.1830854564905167,,,
Mauritius,Mauritius,2017,MUS,High income,0,0.6678293943405151,,0.6678293943405151,2.6093758038811,3.814152114964202,,55.7298511754686,3.0,0.06920847695390894,0.01840847695390894,0,0,0.7780241203308106,49.0,7.0,9.0,3.0,1.0,1.0,,4.800258159637451,2.180000066757202,,0.2241502106189728,,,
Mauritius,Mauritius,2019,MUS,High income,0,1.018920183181763,,1.018920183181763,3.0494765466133,3.014762911228175,,56.6582100224066,3.0,0.06774844352298057,0.01574844352298058,0,0,0.8094562947921754,49.0,7.0,9.0,3.0,1.0,1.0,,5.07627010345459,1.769999980926514,,0.3081845045089722,,,
Mauritius,Mauritius,2020,MUS,High income,0,-0.4307829141616821,,-0.4307829439640045,3.140960843011699,-14.86783128927603,,,3.0,0.06266498195174562,0.01546498195174563,0,0,0.8094562947921754,49.0,7.0,9.0,3.0,1.0,1.0,,5.258591651916504,3.059999942779541,,0.3703617453575134,,,
Mauritius,Mauritius,2021,MUS,High income,0,1.79873514175415,,1.798735022544861,3.23518966830205,,,,3.0,0.06122465743883156,0.01882465743883156,0,0,,49.0,7.0,9.0,3.0,1.0,1.0,,5.353901863098145,4.480000019073486,,0.2527922391891479,,,
Mexico,Mexico,2015,MEX,High income,0,0.0,,0.0,1.3688680986591,3.293151528333865,0.009999999776482582,48.9637573802136,4.0,0.0814,0.0189,0,1,0.6164181232452393,64.0,8.0,36.0,6.0,1.0,1.0,0.1825000047683716,4.813110828399658,2.359999895095825,47.99300003051758,-0.3419015407562256,2.13,52.26,0.266012
Mexico,Mexico,2016,MEX,High income,0,1.422603368759155,,1.422603368759155,1.5609214730884,2.630532424550893,0.009999999776482582,48.9132249101555,4.0,0.07395574585511631,0.01705574585511632,0,1,0.6675583720207214,64.0,8.0,36.0,6.0,1.0,1.0,0.2157499939203262,4.723831653594971,2.970000028610229,47.72800064086914,-0.3707376420497894,2.13,52.26,0.266012
Mexico,Mexico,2017,MEX,High income,0,2.169941425323486,,2.169941186904907,1.1682801799599,2.113129135496948,0.1000000014901161,48.9558438710011,4.0,0.06463235838909542,0.01383235838909542,0,1,0.6809095394611359,64.0,8.0,36.0,6.0,1.0,1.0,0.5042499899864197,4.800258159637451,4.679999828338623,45.29800033569336,-0.4335215389728546,2.13,52.26,0.266012
Mexico,Mexico,2018,MEX,High income,0,-0.9529536962509155,,-0.9529536962509155,0.95753551025864,2.194992048960515,0.1800000071525574,48.7555467295293,4.0,0.07625367472106136,0.01665367472106136,0,1,0.6945277302503586,64.0,8.0,36.0,6.0,1.0,1.0,0.6610000133514404,5.035384178161621,3.819999933242798,44.38600158691406,-0.455862820148468,2.13,52.26,0.266012
Mexico,Mexico,2019,MEX,High income,0,-2.093344211578369,,-2.093344211578369,1.2988273355751,-0.05452792804432249,0.3799999952316284,48.4537878935682,4.0,0.06383357620653343,0.01183357620653343,0,1,0.7084182848553658,64.0,8.0,36.0,6.0,1.0,1.0,0.581000030040741,5.07627010345459,3.710000038146973,42.6879997253418,-0.4503709673881531,2.13,52.26,0.266012
Mexico,Mexico,2020,MEX,High income,0,0.4839743375778198,,0.4839743077754974,1.4250915578521,-8.239473277317444,,,3.0,0.06266498195174562,0.01546498195174563,0,1,0.7084182848553658,64.0,8.0,36.0,6.0,1.0,1.0,0.4000000059604645,5.258591651916504,3.200000047683716,38.34799957275391,-0.4356151223182678,2.13,52.26,0.266012
Mexico,Mexico,2021,MEX,High income,0,-2.648749828338623,,-2.648749828338623,1.467844304587663,,,,3.0,0.05819130031598666,0.01579130031598666,0,1,,64.0,8.0,36.0,6.0,1.0,1.0,0.4117499887943268,5.353901863098145,3.859999895095825,37.70299911499023,-0.5340887904167175,2.13,52.26,0.266012
Morocco,Morocco,2017,MAR,Low income,0,-4.236832618713379,,-4.236832618713379,0.23926624270633,4.248949211390695,0.009999999776482582,51.8344151470079,3.0,0.07960874641939422,0.02880874641939422,0,0,0.7058553528785706,0.0,0.0,36.0,6.0,1.0,1.0,0.1854999959468842,4.800258159637451,1.299999952316284,67.63600158691406,-1.152428150177002,,49.1,
Namibia,Namibia,2018,NAM,High income,0,-5.458274841308594,,-5.458274841308594,0.4490049611068,1.108049092732898,,45.7034878085116,3.0,0.09428472103559396,0.03468472103559396,0,0,0.7795897688627244,25.0,5.0,16.0,4.0,1.0,1.0,0.2497500032186508,5.035384178161621,,,-0.6682455539703369,,,
Netherlands,Netherlands,2014,NLD,High income,0,0.3466573357582092,,0.3466573655605316,3.4051489593144,1.42339539510084,0.009999999776482582,68.8894532221586,4.0,0.0575,0.01,1,1,0.7576791048049927,16.0,4.0,36.0,6.0,1.0,1.0,0.2245000004768372,4.438490390777588,1.480000019073486,48.51200103759766,0.5624350905418396,1.91,49.94,0.202457
Netherlands,Netherlands,2015,NLD,High income,0,1.622366428375244,,1.622366428375244,3.4376210866331,1.95916972105708,0.009999999776482582,68.556623280894,4.0,0.0625,0.01,1,1,0.8128332495689392,16.0,4.0,36.0,6.0,1.0,1.0,0.2230000048875809,4.813110828399658,1.370000004768372,46.68999862670898,0.5781787633895874,1.91,49.94,0.202457
Netherlands,Netherlands,2016,NLD,High income,0,2.030707359313965,,2.030707359313965,3.4867583997614,2.19171371926123,0.009999999776482582,67.9272963605998,4.0,0.0569,0.01,1,1,0.8850077986717224,16.0,4.0,36.0,6.0,1.0,1.0,0.4074999988079071,4.723831653594971,32.29999923706055,47.30699920654297,0.5937864780426025,1.91,49.94,0.202457
Netherlands,Netherlands,2017,NLD,High income,0,2.433951854705811,,2.433951854705811,3.4956499293839,2.910902513150049,0.009999999776482582,68.0059079738512,4.0,0.0508,0.01,1,1,0.9027079546451569,16.0,4.0,36.0,6.0,1.0,1.0,0.3720000088214874,4.800258159637451,0.949999988079071,46.20800018310547,0.5783758759498596,1.91,49.94,0.202457
Netherlands,Netherlands,2018,NLD,High income,0,2.466041564941406,,2.466041564941406,3.5530312795425,2.360915094785128,0.009999999776482582,67.8772931452602,4.0,0.0596,0.01,1,1,0.92076211373806,16.0,4.0,36.0,6.0,1.0,1.0,0.1909999996423721,5.035384178161621,1.309999942779541,47.37599945068359,0.5748884677886963,1.91,49.94,0.202457
Netherlands,Netherlands,2019,NLD,High income,0,3.214294195175171,2.495070695877075,3.61114239692688,3.6750282252459,1.677418367800016,0.009999999776482582,67.6878856977884,4.0,0.052,0.01,1,1,0.9391773560128213,16.0,4.0,36.0,6.0,1.0,1.0,0.3097499907016754,5.07627010345459,7.170000076293945,46.55500030517578,0.5681981444358826,1.91,49.94,0.202457
Netherlands,Netherlands,2020,NLD,High income,0,3.258990049362183,,3.258990049362183,3.5538279590201,-3.741328234896571,,,4.0,0.0472,0.01,1,1,0.9391773560128213,16.0,4.0,36.0,6.0,1.0,1.0,0.3857499957084656,5.258591651916504,2.170000076293945,44.60699844360352,0.5342498421669006,1.91,49.94,0.202457
Netherlands,Netherlands,2021,NLD,High income,0,3.565879344940186,,3.565879344940186,3.660442797790703,,,,4.0,0.0424,0.01,1,1,,16.0,4.0,36.0,6.0,1.0,1.0,0.1492500007152557,5.353901863098145,1.919999957084656,43.54899978637695,0.5146040320396423,1.91,49.94,0.202457
New Zealand,New Zealand,2012,NZL,High income,0,-3.396359205245972,,-3.396358966827393,,2.240640869791321,,74.8739535780761,4.0,0.058,0.01,0,1,0.8829352259635925,16.0,4.0,36.0,6.0,0.0,0.0,0.1500000059604645,3.984878540039063,1.299999952316284,35.77399826049805,0.07192803174257278,2.27,49.49,0.176304
New Zealand,New Zealand,2013,NZL,High income,0,-3.121297836303711,,-3.121297836303711,,2.695783858866434,0.009999999776482582,75.1146641261501,4.0,0.05,0.01,0,1,0.8835750222206116,16.0,4.0,36.0,6.0,0.0,0.0,0.08924999833106995,4.207582473754883,1.240000009536743,35.99499893188477,0.003522098762914538,2.27,49.49,0.176304
New Zealand,New Zealand,2014,NZL,High income,0,-1.630644202232361,,-1.630644202232361,,3.813831016259257,0.009999999776482582,76.1730628287665,4.0,0.0575,0.01,0,1,0.8857861757278442,16.0,4.0,36.0,6.0,0.0,0.0,0.09274999797344208,4.438490390777588,1.480000019073486,35.01499938964844,0.1160526052117348,2.27,49.49,0.176304
New Zealand,New Zealand,2015,NZL,High income,0,-2.022686243057251,,-2.022686243057251,1.80857193951557,3.707375817707927,0.009999999776482582,76.2799723954944,4.0,0.0625,0.01,0,1,0.8988284468650818,16.0,4.0,36.0,6.0,0.0,0.0,0.1400000005960464,4.813110828399658,1.269999980926514,36.20800018310547,0.158949613571167,2.27,49.49,0.176304
New Zealand,New Zealand,2016,NZL,High income,0,-2.297746896743774,,-2.297746896743774,1.752939368612,3.730079893475363,0.009999999776482582,75.7285932448564,4.0,0.0569,0.01,0,1,0.8641023635864258,16.0,4.0,36.0,6.0,0.0,0.0,0.270249992609024,4.723831653594971,1.370000004768372,36.74800109863281,0.1325817704200745,2.27,49.49,0.176304
New Zealand,New Zealand,2017,NZL,High income,0,-1.786921143531799,,-1.786921143531799,1.68399835401279,3.613281553073719,0.009999999776482582,75.6845655955527,4.0,0.0508,0.01,0,1,0.8813844108581543,16.0,4.0,36.0,6.0,0.0,0.0,0.3507499992847443,4.800258159637451,1.399999976158142,38.06000137329102,0.07556592673063278,2.27,49.49,0.176304
New Zealand,New Zealand,2018,NZL,High income,0,-1.316917538642883,,-1.316917538642883,1.60793772829713,3.20574787992723,0.009999999776482582,75.5354869800204,4.0,0.0596,0.01,0,1,0.8990120990753174,16.0,4.0,36.0,6.0,0.0,0.0,0.3704999983310699,5.035384178161621,1.149999976158142,38.25600051879883,0.1271045356988907,2.27,49.49,0.176304
New Zealand,New Zealand,2019,NZL,High income,0,-1.199134469032288,,-1.199134588241577,1.66666666666667,1.633932613478223,0.009999999776482582,71.6261511488335,4.0,0.052,0.01,0,1,0.9169923410568238,16.0,4.0,36.0,6.0,0.0,0.0,0.3052500188350677,5.07627010345459,1.840000033378601,38.24300003051758,0.120008572936058,2.27,49.49,0.176304
New Zealand,New Zealand,2020,NZL,High income,0,-0.3283061683177948,,-0.3283061981201172,1.71666666666667,0.9810290128618959,,,4.0,0.0472,0.01,0,1,0.9169923410568238,16.0,4.0,36.0,6.0,0.0,0.0,0.1209999993443489,5.258591651916504,2.309999942779541,34.63999938964844,0.6551085710525513,2.27,49.49,0.176304
New Zealand,New Zealand,2021,NZL,High income,0,0.3337256014347076,,0.3337256014347076,1.76816666666667,,,,4.0,0.0424,0.01,0,1,,16.0,4.0,36.0,6.0,0.0,0.0,0.1209999993443489,5.353901863098145,3.710000038146973,34.57600021362305,1.233016848564148,2.27,49.49,0.176304
Nigeria,Nigeria,2017,NGA,Low income,0,-3.659860610961914,-3.659860610961914,-2.966713428497314,0.0173611724885,0.8058866195427044,0.009999999776482582,36.4239658442653,2.0,0.1142416437394602,0.0634416437394602,0,0,0.63437833070755,25.0,5.0,36.0,6.0,0.0,0.0,0.3795000016689301,4.800258159637451,12.96000003814697,,-0.8764040470123291,2.72,,-0.00402
Nigeria,Nigeria,2019,NGA,Low income,0,-2.627971887588501,-3.321119070053101,-2.222506761550903,0.02078424780575,2.208429277158203,0.009999999776482582,37.0569609390633,2.0,0.1062742968871082,0.05427429688710819,0,0,0.6600072152681351,25.0,5.0,36.0,6.0,0.0,0.0,0.3495000004768372,5.07627010345459,9.760000228881836,,-1.496032118797302,2.72,,-0.00402
Norway,Norway,2002,NOR,High income,0,-3.228327751159668,,-3.228327751159668,3.0568165107063,1.446254139604136,,71.5859713864453,4.0,0.0451,0.01,0,1,0.79754638671875,36.0,6.0,36.0,6.0,0.0,0.0,0.1850000023841858,5.075892448425293,2.019999980926514,21.38400077819824,-1.112902998924255,1.49,,0.251341
Norway,Norway,2010,NOR,High income,0,-2.173651933670044,,-2.173651933670044,2.5924578290135,0.7018338238623585,,76.0761224416144,4.0,0.05,0.01,0,1,0.8498145937919617,36.0,6.0,36.0,6.0,0.0,0.0,0.1714999973773956,4.151608943939209,1.450000047683716,24.30200004577637,-1.190505385398865,1.49,,0.251341
Norway,Norway,2011,NOR,High income,0,-4.176346778869629,,-4.176346778869629,2.4322487925989,0.9814344785853564,,76.0164839714887,4.0,0.06,0.01,0,1,0.8541838526725769,36.0,6.0,36.0,6.0,0.0,0.0,0.3812499940395355,4.242401599884033,1.830000042915344,23.54299926757813,-1.359309673309326,1.49,,0.251341
Norway,Norway,2013,NOR,High income,0,0.0,,0.0,2.2785411520072,1.034072913536306,0.009999999776482582,77.1322339504434,4.0,0.05,0.01,0,1,0.8337445259094238,36.0,6.0,36.0,6.0,0.0,0.0,0.1967500001192093,4.207582473754883,1.649999976158142,22.94700050354004,-1.206889867782593,1.49,,0.251341
Norway,Norway,2014,NOR,High income,0,-0.9372830390930176,,-0.9372829794883728,2.2712413384829,1.969544300793899,0.009999999776482582,77.7707068908376,4.0,0.0575,0.01,0,1,0.8410933613777161,36.0,6.0,36.0,6.0,0.0,0.0,0.3612499833106995,4.438490390777588,2.470000028610229,21.17499923706055,-1.065876603126526,1.49,,0.251341
Norway,Norway,2015,NOR,High income,0,0.8479223847389221,,0.8479223847389221,2.2988473125936,1.967128438214075,0.009999999776482582,77.8254462950265,4.0,0.0625,0.01,0,1,0.843095064163208,36.0,6.0,36.0,6.0,0.0,0.0,0.2677499949932098,4.813110828399658,2.609999895095825,20.96100044250488,-0.810685932636261,1.49,,0.251341
Norway,Norway,2016,NOR,High income,0,0.1254107654094696,,0.1254107058048248,2.36011027264,1.071558977207275,0.009999999776482582,77.3236089514231,4.0,0.0569,0.01,0,1,0.8525485992431641,36.0,6.0,36.0,6.0,0.0,0.0,0.5842500329017639,4.723831653594971,3.259999990463257,20.0049991607666,-0.6120952367782593,1.49,,0.251341
Norway,Norway,2017,NOR,High income,0,-0.3753211498260498,,-0.3753211498260498,2.2488683056564,2.323258406884904,0.009999999776482582,77.3675599945975,4.0,0.0508,0.01,0,1,0.8695995712280273,36.0,6.0,36.0,6.0,0.0,0.0,0.2227499932050705,4.800258159637451,1.730000019073486,19.8120002746582,-0.7712687253952026,1.49,,0.251341
Norway,Norway,2018,NOR,High income,0,1.199426651000977,,1.199426651000977,2.0752525153528,1.11882882717687,0.009999999776482582,76.8058141880675,4.0,0.0596,0.01,0,1,0.8869915626525879,36.0,6.0,36.0,6.0,0.0,0.0,0.1260000020265579,5.035384178161621,1.200000047683716,20.64800071716309,-0.9274783134460449,1.49,,0.251341
Norway,Norway,2019,NOR,High income,0,1.771073937416077,,1.771073937416077,2.0461424429813,0.8518976136908378,0.009999999776482582,76.2184323673307,4.0,0.052,0.01,0,1,0.9047313939056397,36.0,6.0,36.0,6.0,0.0,0.0,0.08374999463558197,5.07627010345459,2.589999914169312,21.27499961853027,-0.6529728174209595,1.49,,0.251341
Norway,Norway,2020,NOR,High income,0,1.914982438087463,,1.914982438087463,1.9839140299989,-0.7624775354229456,,,4.0,0.0472,0.01,0,1,0.9047313939056397,36.0,6.0,36.0,6.0,0.0,0.0,0.4717499911785126,5.258591651916504,3.140000104904175,18.75399971008301,-0.4157416224479675,1.49,,0.251341
Norway,Norway,2021,NOR,High income,0,2.624934434890747,,2.624934434890747,2.043431450898867,,,,4.0,0.0424,0.01,0,1,,36.0,6.0,36.0,6.0,0.0,0.0,0.449999988079071,5.353901863098145,1.659999966621399,18.48399925231934,-1.213328242301941,1.49,,0.251341
Pakistan,Pakistan,2021,PAK,Low income,0,-0.6931471824645996,,-0.6931471824645996,,,,,2.0,0.106725014281505,0.06432501428150497,0,0,,36.0,6.0,36.0,6.0,4.0,2.0,0.07249999791383743,5.353901863098145,,26.43600082397461,-1.253299117088318,2.44,,0.28805
Panama,Panama,2012,PAN,High income,0,-3.296837329864502,,-3.296837329864502,0.57824517842956,9.778545547077442,,49.308181093549,3.0,0.08425,0.02625,0,0,0.805219292640686,64.0,8.0,9.0,3.0,1.0,1.0,0.02649999968707561,3.984878540039063,,,0.7082784175872803,,,
Panama,Panama,2019,PAN,High income,0,-3.170085668563843,,-3.170085668563843,0.49806948576708,3.039750211309936,0.009999999776482582,50.0669008046263,3.0,0.06774844352298057,0.01574844352298058,0,0,0.8283545612139702,64.0,8.0,9.0,3.0,1.0,1.0,0.2332499921321869,5.07627010345459,,,0.06250739097595215,,,
Panama,Panama,2020,PAN,High income,0,-0.6248756647109985,,-0.6248756647109985,0.5130115703400924,-17.94933167258463,,,3.0,0.06266498195174562,0.01546498195174563,0,0,0.8283545612139702,64.0,8.0,9.0,3.0,1.0,1.0,0.1375000029802322,5.258591651916504,,,0.5769487619400024,,,
